ticker,company_name,isin,scope,category,value
INDT,Indutrade Ab,SE0001515552,downstream,water_stress,0.0
INDT,Indutrade Ab,SE0001515552,upstream,water_stress,8.091226429494005e-14
IFX,Infineon Technologies Ag,DE0006231004,direct,acidification,3.303038133890871e-16
IFX,Infineon Technologies Ag,DE0006231004,downstream,acidification,3.839264208682133e-16
IFX,Infineon Technologies Ag,DE0006231004,upstream,acidification,4.499852901529544e-14
IFX,Infineon Technologies Ag,DE0006231004,direct,climate_change,5.713146258810787e-15
IFX,Infineon Technologies Ag,DE0006231004,downstream,climate_change,5.407656077751143e-13
IFX,Infineon Technologies Ag,DE0006231004,upstream,climate_change,6.621252707914639e-13
IFX,Infineon Technologies Ag,DE0006231004,direct,eutrophication,0.0
IFX,Infineon Technologies Ag,DE0006231004,downstream,eutrophication,6.768072600074338e-16
IFX,Infineon Technologies Ag,DE0006231004,upstream,eutrophication,2.04971688855735e-13
IFX,Infineon Technologies Ag,DE0006231004,direct,land_use,0.0
IFX,Infineon Technologies Ag,DE0006231004,downstream,land_use,1.152986345209309e-14
IFX,Infineon Technologies Ag,DE0006231004,upstream,land_use,2.988449361249561e-13
IFX,Infineon Technologies Ag,DE0006231004,direct,water_stress,1.665454804619053e-14
IFX,Infineon Technologies Ag,DE0006231004,downstream,water_stress,5.2653950612202e-16
IFX,Infineon Technologies Ag,DE0006231004,upstream,water_stress,1.929513918950544e-13
INGA,Ing Groep Nv,NL0011821202,direct,acidification,8.299743774070127e-18
INGA,Ing Groep Nv,NL0011821202,downstream,acidification,5.271032956634035e-13
INGA,Ing Groep Nv,NL0011821202,upstream,acidification,8.09963072576148e-15
INGA,Ing Groep Nv,NL0011821202,direct,climate_change,1.916076369326851e-16
INGA,Ing Groep Nv,NL0011821202,downstream,climate_change,6.78563472196362e-12
INGA,Ing Groep Nv,NL0011821202,upstream,climate_change,8.745511426430719e-14
INGA,Ing Groep Nv,NL0011821202,direct,eutrophication,0.0
INGA,Ing Groep Nv,NL0011821202,downstream,eutrophication,1.475377050786733e-13
INGA,Ing Groep Nv,NL0011821202,upstream,eutrophication,2.256403275182171e-14
INGA,Ing Groep Nv,NL0011821202,direct,land_use,0.0
INGA,Ing Groep Nv,NL0011821202,downstream,land_use,8.351370548606873e-12
INGA,Ing Groep Nv,NL0011821202,upstream,land_use,9.572588816930542e-14
INGA,Ing Groep Nv,NL0011821202,direct,water_stress,4.089582743242241e-18
INGA,Ing Groep Nv,NL0011821202,downstream,water_stress,5.045549090358631e-13
INGA,Ing Groep Nv,NL0011821202,upstream,water_stress,9.12320451537544e-14
IR,Ingersoll-Rand Inc,US45687V1061,direct,acidification,5.882720575152655e-14
IR,Ingersoll-Rand Inc,US45687V1061,downstream,acidification,0.0
IR,Ingersoll-Rand Inc,US45687V1061,upstream,acidification,8.004613876410065e-14
IR,Ingersoll-Rand Inc,US45687V1061,direct,climate_change,1.646280110809879e-13
IR,Ingersoll-Rand Inc,US45687V1061,downstream,climate_change,7.129551587950569e-13
IR,Ingersoll-Rand Inc,US45687V1061,upstream,climate_change,7.42769463749085e-13
IR,Ingersoll-Rand Inc,US45687V1061,direct,eutrophication,0.0
IR,Ingersoll-Rand Inc,US45687V1061,downstream,eutrophication,0.0
IR,Ingersoll-Rand Inc,US45687V1061,upstream,eutrophication,1.544305983427148e-13
IR,Ingersoll-Rand Inc,US45687V1061,direct,land_use,0.0
IR,Ingersoll-Rand Inc,US45687V1061,downstream,land_use,0.0
IR,Ingersoll-Rand Inc,US45687V1061,upstream,land_use,3.186987306654947e-13
IR,Ingersoll-Rand Inc,US45687V1061,direct,water_stress,1.091308872173165e-13
IR,Ingersoll-Rand Inc,US45687V1061,downstream,water_stress,0.0
IR,Ingersoll-Rand Inc,US45687V1061,upstream,water_stress,4.229045814842335e-13
ISP,Intesa Sanpaolo,IT0000072618,direct,acidification,1.840651792048783e-16
ISP,Intesa Sanpaolo,IT0000072618,downstream,acidification,2.070478159384252e-13
ISP,Intesa Sanpaolo,IT0000072618,upstream,acidification,3.566280346600526e-14
ISP,Intesa Sanpaolo,IT0000072618,direct,climate_change,2.289620171708543e-16
ISP,Intesa Sanpaolo,IT0000072618,downstream,climate_change,8.368794469949704e-12
ISP,Intesa Sanpaolo,IT0000072618,upstream,climate_change,7.520277256830805e-14
ISP,Intesa Sanpaolo,IT0000072618,direct,eutrophication,0.0
ISP,Intesa Sanpaolo,IT0000072618,downstream,eutrophication,1.234626305679878e-13
ISP,Intesa Sanpaolo,IT0000072618,upstream,eutrophication,1.452283822990157e-14
ISP,Intesa Sanpaolo,IT0000072618,direct,land_use,0.0
ISP,Intesa Sanpaolo,IT0000072618,downstream,land_use,2.4542460590783e-12
ISP,Intesa Sanpaolo,IT0000072618,upstream,land_use,7.021856047106978e-14
ISP,Intesa Sanpaolo,IT0000072618,direct,water_stress,4.816291903132986e-18
ISP,Intesa Sanpaolo,IT0000072618,downstream,water_stress,1.583116723010272e-13
ISP,Intesa Sanpaolo,IT0000072618,upstream,water_stress,2.184393825902125e-14
ISRG,Intuitive Surgical Inc,US46120E6023,direct,acidification,1.566749328112354e-17
ISRG,Intuitive Surgical Inc,US46120E6023,downstream,acidification,0.0
ISRG,Intuitive Surgical Inc,US46120E6023,upstream,acidification,2.545967851469289e-14
ISRG,Intuitive Surgical Inc,US46120E6023,direct,climate_change,4.698462157943904e-15
ISRG,Intuitive Surgical Inc,US46120E6023,downstream,climate_change,2.621710626410402e-13
ISRG,Intuitive Surgical Inc,US46120E6023,upstream,climate_change,3.289737993851981e-13
ISRG,Intuitive Surgical Inc,US46120E6023,direct,eutrophication,0.0
ISRG,Intuitive Surgical Inc,US46120E6023,downstream,eutrophication,0.0
ISRG,Intuitive Surgical Inc,US46120E6023,upstream,eutrophication,9.522873860725927e-14
ISRG,Intuitive Surgical Inc,US46120E6023,direct,land_use,0.0
ISRG,Intuitive Surgical Inc,US46120E6023,downstream,land_use,0.0
ISRG,Intuitive Surgical Inc,US46120E6023,upstream,land_use,1.061575728696293e-13
ISRG,Intuitive Surgical Inc,US46120E6023,direct,water_stress,3.968024550347627e-14
ISRG,Intuitive Surgical Inc,US46120E6023,downstream,water_stress,0.0
ISRG,Intuitive Surgical Inc,US46120E6023,upstream,water_stress,1.787365384355345e-13
LATOB,Investment Ab Latour-B Shs,SE0010100958,direct,acidification,1.530554850801344e-17
LATOB,Investment Ab Latour-B Shs,SE0010100958,downstream,acidification,2.316461406196559e-13
LATOB,Investment Ab Latour-B Shs,SE0010100958,upstream,acidification,9.120310076622144e-15
LATOB,Investment Ab Latour-B Shs,SE0010100958,direct,climate_change,2.598845304588773e-16
LATOB,Investment Ab Latour-B Shs,SE0010100958,downstream,climate_change,4.628132373609546e-12
LATOB,Investment Ab Latour-B Shs,SE0010100958,upstream,climate_change,8.384442980894661e-14
LATOB,Investment Ab Latour-B Shs,SE0010100958,direct,eutrophication,0.0
LATOB,Investment Ab Latour-B Shs,SE0010100958,downstream,eutrophication,3.48035448192485e-13
LATOB,Investment Ab Latour-B Shs,SE0010100958,upstream,eutrophication,4.114062968804225e-14
LATOB,Investment Ab Latour-B Shs,SE0010100958,direct,land_use,0.0
LATOB,Investment Ab Latour-B Shs,SE0010100958,downstream,land_use,2.988059505981137e-12
LATOB,Investment Ab Latour-B Shs,SE0010100958,upstream,land_use,7.271075925717526e-14
LATOB,Investment Ab Latour-B Shs,SE0010100958,direct,water_stress,1.125960568625387e-17
LATOB,Investment Ab Latour-B Shs,SE0010100958,downstream,water_stress,9.023405171637698e-13
LATOB,Investment Ab Latour-B Shs,SE0010100958,upstream,water_stress,5.102748803144721e-14
INVEB,Investor Ab-B Shs,SE0015811963,direct,acidification,1.079941801529599e-17
INVEB,Investor Ab-B Shs,SE0015811963,downstream,acidification,3.385594356150072e-13
INVEB,Investor Ab-B Shs,SE0015811963,upstream,acidification,1.114239334774623e-14
INVEB,Investor Ab-B Shs,SE0015811963,direct,climate_change,2.317757241322588e-16
INVEB,Investor Ab-B Shs,SE0015811963,downstream,climate_change,4.543924641965259e-12
INVEB,Investor Ab-B Shs,SE0015811963,upstream,climate_change,9.400960699132149e-14
INVEB,Investor Ab-B Shs,SE0015811963,direct,eutrophication,0.0
INVEB,Investor Ab-B Shs,SE0015811963,downstream,eutrophication,3.778571327056938e-13
INVEB,Investor Ab-B Shs,SE0015811963,upstream,eutrophication,2.670670947513761e-14
INVEB,Investor Ab-B Shs,SE0015811963,direct,land_use,0.0
INVEB,Investor Ab-B Shs,SE0015811963,downstream,land_use,4.331705799022663e-12
INVEB,Investor Ab-B Shs,SE0015811963,upstream,land_use,6.803368417080206e-14
INVEB,Investor Ab-B Shs,SE0015811963,direct,water_stress,4.657476198455319e-17
INVEB,Investor Ab-B Shs,SE0015811963,downstream,water_stress,4.957064877731506e-13
INVEB,Investor Ab-B Shs,SE0015811963,upstream,water_stress,1.769030116863596e-13
DSCT,Israel Discount Bank-A,IL0006912120,direct,acidification,7.424224589515664e-18
DSCT,Israel Discount Bank-A,IL0006912120,downstream,acidification,4.525305936139343e-14
DSCT,Israel Discount Bank-A,IL0006912120,upstream,acidification,1.735924476305358e-14
DSCT,Israel Discount Bank-A,IL0006912120,direct,climate_change,1.30990778081654e-17
DSCT,Israel Discount Bank-A,IL0006912120,downstream,climate_change,1.631389100736493e-12
DSCT,Israel Discount Bank-A,IL0006912120,upstream,climate_change,5.462411158649706e-14
DSCT,Israel Discount Bank-A,IL0006912120,direct,eutrophication,0.0
DSCT,Israel Discount Bank-A,IL0006912120,downstream,eutrophication,9.646749094435895e-14
DSCT,Israel Discount Bank-A,IL0006912120,upstream,eutrophication,1.347477644805891e-14
DSCT,Israel Discount Bank-A,IL0006912120,direct,land_use,0.0
DSCT,Israel Discount Bank-A,IL0006912120,downstream,land_use,8.331453234414362e-13
DSCT,Israel Discount Bank-A,IL0006912120,upstream,land_use,3.549347369181007e-14
DSCT,Israel Discount Bank-A,IL0006912120,direct,water_stress,2.941128826731435e-17
DSCT,Israel Discount Bank-A,IL0006912120,downstream,water_stress,3.554752099965714e-13
DSCT,Israel Discount Bank-A,IL0006912120,upstream,water_stress,4.97148912623318e-14
8001,Itochu Corp,JP3143600009,direct,acidification,7.098295931738879e-14
8001,Itochu Corp,JP3143600009,downstream,acidification,4.173185772072979e-16
8001,Itochu Corp,JP3143600009,upstream,acidification,3.047071891044047e-14
8001,Itochu Corp,JP3143600009,direct,climate_change,4.010917000984667e-12
8001,Itochu Corp,JP3143600009,downstream,climate_change,3.313695056614289e-12
8001,Itochu Corp,JP3143600009,upstream,climate_change,6.087466875366113e-13
8001,Itochu Corp,JP3143600009,direct,eutrophication,0.0
8001,Itochu Corp,JP3143600009,downstream,eutrophication,2.377928780666437e-15
8001,Itochu Corp,JP3143600009,upstream,eutrophication,6.041836385990675e-13
8001,Itochu Corp,JP3143600009,direct,land_use,0.0
8001,Itochu Corp,JP3143600009,downstream,land_use,2.878847621976292e-14
8001,Itochu Corp,JP3143600009,upstream,land_use,1.437378841200559e-12
8001,Itochu Corp,JP3143600009,direct,water_stress,3.950248661354706e-13
8001,Itochu Corp,JP3143600009,downstream,water_stress,1.307784575672514e-15
8001,Itochu Corp,JP3143600009,upstream,water_stress,3.686787910195516e-12
2914,Japan Tobacco Inc,JP3726800000,direct,acidification,1.290878291078811e-13
2914,Japan Tobacco Inc,JP3726800000,downstream,acidification,0.0
2914,Japan Tobacco Inc,JP3726800000,upstream,acidification,8.881251293492451e-14
2914,Japan Tobacco Inc,JP3726800000,direct,climate_change,3.636496074658834e-13
2914,Japan Tobacco Inc,JP3726800000,downstream,climate_change,1.017223718110958e-13
2914,Japan Tobacco Inc,JP3726800000,upstream,climate_change,7.583171851927374e-13
2914,Japan Tobacco Inc,JP3726800000,direct,eutrophication,0.0
2914,Japan Tobacco Inc,JP3726800000,downstream,eutrophication,0.0
2914,Japan Tobacco Inc,JP3726800000,upstream,eutrophication,6.527790497048526e-13
2914,Japan Tobacco Inc,JP3726800000,direct,land_use,0.0
2914,Japan Tobacco Inc,JP3726800000,downstream,land_use,0.0
2914,Japan Tobacco Inc,JP3726800000,upstream,land_use,1.207920256904428e-12
2914,Japan Tobacco Inc,JP3726800000,direct,water_stress,9.835772308295545e-14
2914,Japan Tobacco Inc,JP3726800000,downstream,water_stress,0.0
2914,Japan Tobacco Inc,JP3726800000,upstream,water_stress,2.618749663180321e-12
KBC,Kbc Group Nv,BE0003565737,direct,acidification,7.271906688565532e-19
KBC,Kbc Group Nv,BE0003565737,downstream,acidification,3.672793553178281e-12
KBC,Kbc Group Nv,BE0003565737,upstream,acidification,7.862194988892991e-15
KBC,Kbc Group Nv,BE0003565737,direct,climate_change,2.361827570830033e-16
KBC,Kbc Group Nv,BE0003565737,downstream,climate_change,4.526880756250572e-12
KBC,Kbc Group Nv,BE0003565737,upstream,climate_change,8.874595198645223e-14
KBC,Kbc Group Nv,BE0003565737,direct,eutrophication,0.0
KBC,Kbc Group Nv,BE0003565737,downstream,eutrophication,2.80193892825152e-13
KBC,Kbc Group Nv,BE0003565737,upstream,eutrophication,2.064049589921857e-14
KBC,Kbc Group Nv,BE0003565737,direct,land_use,0.0
KBC,Kbc Group Nv,BE0003565737,downstream,land_use,1.836763814836255e-12
KBC,Kbc Group Nv,BE0003565737,upstream,land_use,6.19396316563638e-14
KBC,Kbc Group Nv,BE0003565737,direct,water_stress,9.032745894182247e-17
KBC,Kbc Group Nv,BE0003565737,downstream,water_stress,1.248287213096714e-12
KBC,Kbc Group Nv,BE0003565737,upstream,water_stress,2.623190807908998e-14
KEP,Keppel Corp Ltd,SG1U68934629,direct,acidification,2.507989042759064e-16
KEP,Keppel Corp Ltd,SG1U68934629,downstream,acidification,1.893014015075505e-15
KEP,Keppel Corp Ltd,SG1U68934629,upstream,acidification,7.445984273068877e-14
KEP,Keppel Corp Ltd,SG1U68934629,direct,climate_change,6.779916263250697e-14
KEP,Keppel Corp Ltd,SG1U68934629,downstream,climate_change,4.79236692898116e-12
KEP,Keppel Corp Ltd,SG1U68934629,upstream,climate_change,4.276886125724065e-13
KEP,Keppel Corp Ltd,SG1U68934629,direct,eutrophication,0.0
KEP,Keppel Corp Ltd,SG1U68934629,downstream,eutrophication,1.959320256977918e-15
KEP,Keppel Corp Ltd,SG1U68934629,upstream,eutrophication,1.1219928138959e-13
KEP,Keppel Corp Ltd,SG1U68934629,direct,land_use,0.0
KEP,Keppel Corp Ltd,SG1U68934629,downstream,land_use,2.078519265377768e-13
KEP,Keppel Corp Ltd,SG1U68934629,upstream,land_use,2.505766413212822e-13
KEP,Keppel Corp Ltd,SG1U68934629,direct,water_stress,1.297783425349256e-15
KEP,Keppel Corp Ltd,SG1U68934629,downstream,water_stress,2.034873237324791e-15
KEP,Keppel Corp Ltd,SG1U68934629,upstream,water_stress,1.453110150908863e-13
6861,Keyence Corp,JP3236200006,direct,acidification,1.788331850850364e-14
6861,Keyence Corp,JP3236200006,downstream,acidification,0.0
6861,Keyence Corp,JP3236200006,upstream,acidification,5.303639578207103e-14
6861,Keyence Corp,JP3236200006,direct,climate_change,5.510663664909401e-14
6861,Keyence Corp,JP3236200006,downstream,climate_change,5.053253532357808e-13
6861,Keyence Corp,JP3236200006,upstream,climate_change,5.880347220146272e-13
6861,Keyence Corp,JP3236200006,direct,eutrophication,0.0
6861,Keyence Corp,JP3236200006,downstream,eutrophication,0.0
6861,Keyence Corp,JP3236200006,upstream,eutrophication,1.478942883408255e-13
6861,Keyence Corp,JP3236200006,direct,land_use,0.0
6861,Keyence Corp,JP3236200006,downstream,land_use,0.0
6861,Keyence Corp,JP3236200006,upstream,land_use,2.609242026139171e-13
6861,Keyence Corp,JP3236200006,direct,water_stress,3.453555370329938e-14
6861,Keyence Corp,JP3236200006,downstream,water_stress,0.0
6861,Keyence Corp,JP3236200006,upstream,water_stress,2.204790919269458e-13
KGF,Kingfisher Plc,GB0033195214,direct,acidification,5.256855008863257e-17
KGF,Kingfisher Plc,GB0033195214,downstream,acidification,0.0
KGF,Kingfisher Plc,GB0033195214,upstream,acidification,3.975493931363709e-14
KGF,Kingfisher Plc,GB0033195214,direct,climate_change,2.206491324504929e-14
KGF,Kingfisher Plc,GB0033195214,downstream,climate_change,0.0
KGF,Kingfisher Plc,GB0033195214,upstream,climate_change,4.05962157044564e-13
KGF,Kingfisher Plc,GB0033195214,direct,eutrophication,0.0
KGF,Kingfisher Plc,GB0033195214,downstream,eutrophication,0.0
KGF,Kingfisher Plc,GB0033195214,upstream,eutrophication,9.473617953605268e-14
KGF,Kingfisher Plc,GB0033195214,direct,land_use,0.0
KGF,Kingfisher Plc,GB0033195214,downstream,land_use,0.0
KGF,Kingfisher Plc,GB0033195214,upstream,land_use,3.618914603762607e-13
KGF,Kingfisher Plc,GB0033195214,direct,water_stress,1.741472775494138e-16
KGF,Kingfisher Plc,GB0033195214,downstream,water_stress,0.0
KGF,Kingfisher Plc,GB0033195214,upstream,water_stress,9.649871412981525e-14
KLAC,Kla Corp,US4824801009,direct,acidification,7.845025533120234e-17
KLAC,Kla Corp,US4824801009,downstream,acidification,0.0
KLAC,Kla Corp,US4824801009,upstream,acidification,3.952830970931734e-14
KLAC,Kla Corp,US4824801009,direct,climate_change,4.221050319509539e-15
KLAC,Kla Corp,US4824801009,downstream,climate_change,4.577074960630683e-13
KLAC,Kla Corp,US4824801009,upstream,climate_change,5.783157628516682e-13
KLAC,Kla Corp,US4824801009,direct,eutrophication,0.0
KLAC,Kla Corp,US4824801009,downstream,eutrophication,0.0
KLAC,Kla Corp,US4824801009,upstream,eutrophication,1.562299686936488e-13
KLAC,Kla Corp,US4824801009,direct,land_use,0.0
KLAC,Kla Corp,US4824801009,downstream,land_use,0.0
KLAC,Kla Corp,US4824801009,upstream,land_use,2.128956226044102e-13
KLAC,Kla Corp,US4824801009,direct,water_stress,8.364865046843476e-15
KLAC,Kla Corp,US4824801009,downstream,water_stress,0.0
KLAC,Kla Corp,US4824801009,upstream,water_stress,1.477134842834527e-13
LI,Klepierre,FR0000121964,direct,acidification,5.688825536474317e-17
LI,Klepierre,FR0000121964,downstream,acidification,0.0
LI,Klepierre,FR0000121964,upstream,acidification,8.875990235554707e-15
LI,Klepierre,FR0000121964,direct,climate_change,5.482684699357199e-16
LI,Klepierre,FR0000121964,downstream,climate_change,3.018007405727489e-15
LI,Klepierre,FR0000121964,upstream,climate_change,9.703397098191978e-14
LI,Klepierre,FR0000121964,direct,eutrophication,0.0
LI,Klepierre,FR0000121964,downstream,eutrophication,0.0
LI,Klepierre,FR0000121964,upstream,eutrophication,1.737033771316794e-14
LI,Klepierre,FR0000121964,direct,land_use,0.0
LI,Klepierre,FR0000121964,downstream,land_use,0.0
LI,Klepierre,FR0000121964,upstream,land_use,8.193869247874563e-14
LI,Klepierre,FR0000121964,direct,water_stress,1.235970002051572e-17
LI,Klepierre,FR0000121964,downstream,water_stress,0.0
LI,Klepierre,FR0000121964,upstream,water_stress,1.019309509555093e-14
3038,Kobe Bussan Co Ltd,JP3291200008,direct,acidification,4.78623361223568e-16
3038,Kobe Bussan Co Ltd,JP3291200008,downstream,acidification,2.395841695740216e-18
3038,Kobe Bussan Co Ltd,JP3291200008,upstream,acidification,1.578464257242019e-14
3038,Kobe Bussan Co Ltd,JP3291200008,direct,climate_change,1.494423995800974e-13
3038,Kobe Bussan Co Ltd,JP3291200008,downstream,climate_change,5.82713245890904e-14
3038,Kobe Bussan Co Ltd,JP3291200008,upstream,climate_change,3.896425181400883e-13
3038,Kobe Bussan Co Ltd,JP3291200008,direct,eutrophication,0.0
3038,Kobe Bussan Co Ltd,JP3291200008,downstream,eutrophication,3.603108523332363e-17
3038,Kobe Bussan Co Ltd,JP3291200008,upstream,eutrophication,1.173764434745862e-12
3038,Kobe Bussan Co Ltd,JP3291200008,direct,land_use,0.0
3038,Kobe Bussan Co Ltd,JP3291200008,downstream,land_use,3.671327727735783e-16
3038,Kobe Bussan Co Ltd,JP3291200008,upstream,land_use,3.46615981836557e-12
3038,Kobe Bussan Co Ltd,JP3291200008,direct,water_stress,2.391501295818135e-15
3038,Kobe Bussan Co Ltd,JP3291200008,downstream,water_stress,1.70796404071034e-17
3038,Kobe Bussan Co Ltd,JP3291200008,upstream,water_stress,1.229926951094048e-11
6301,Komatsu Ltd,JP3304200003,direct,acidification,4.703609787339751e-13
6301,Komatsu Ltd,JP3304200003,downstream,acidification,7.81552917679339e-15
6301,Komatsu Ltd,JP3304200003,upstream,acidification,2.293174228551932e-13
6301,Komatsu Ltd,JP3304200003,direct,climate_change,2.447922974565648e-13
6301,Komatsu Ltd,JP3304200003,downstream,climate_change,8.762561047286469e-13
6301,Komatsu Ltd,JP3304200003,upstream,climate_change,6.933824933574529e-13
6301,Komatsu Ltd,JP3304200003,direct,eutrophication,0.0
6301,Komatsu Ltd,JP3304200003,downstream,eutrophication,6.983946442319149e-14
6301,Komatsu Ltd,JP3304200003,upstream,eutrophication,1.021034233403481e-13
6301,Komatsu Ltd,JP3304200003,direct,land_use,0.0
6301,Komatsu Ltd,JP3304200003,downstream,land_use,1.222762298154146e-13
6301,Komatsu Ltd,JP3304200003,upstream,land_use,4.59232058628112e-13
6301,Komatsu Ltd,JP3304200003,direct,water_stress,1.337284428083496e-13
6301,Komatsu Ltd,JP3304200003,downstream,water_stress,1.703469268030712e-14
6301,Komatsu Ltd,JP3304200003,upstream,water_stress,2.458424367225514e-13
KPN,Koninklijke Kpn Nv,NL0000009082,direct,acidification,4.901496302564223e-21
KPN,Koninklijke Kpn Nv,NL0000009082,downstream,acidification,0.0
KPN,Koninklijke Kpn Nv,NL0000009082,upstream,acidification,1.230109266098827e-14
KPN,Koninklijke Kpn Nv,NL0000009082,direct,climate_change,7.801216107818608e-17
KPN,Koninklijke Kpn Nv,NL0000009082,downstream,climate_change,2.549845619078261e-14
KPN,Koninklijke Kpn Nv,NL0000009082,upstream,climate_change,1.565553615823007e-13
KPN,Koninklijke Kpn Nv,NL0000009082,direct,eutrophication,0.0
KPN,Koninklijke Kpn Nv,NL0000009082,downstream,eutrophication,0.0
KPN,Koninklijke Kpn Nv,NL0000009082,upstream,eutrophication,6.404925213401777e-14
KPN,Koninklijke Kpn Nv,NL0000009082,direct,land_use,0.0
KPN,Koninklijke Kpn Nv,NL0000009082,downstream,land_use,0.0
KPN,Koninklijke Kpn Nv,NL0000009082,upstream,land_use,1.01955602687624e-13
KPN,Koninklijke Kpn Nv,NL0000009082,direct,water_stress,4.480718094295522e-18
KPN,Koninklijke Kpn Nv,NL0000009082,downstream,water_stress,0.0
KPN,Koninklijke Kpn Nv,NL0000009082,upstream,water_stress,4.910744425607015e-14
PHIA,Koninklijke Philips Nv,NL0000009538,direct,acidification,3.218534166139624e-15
PHIA,Koninklijke Philips Nv,NL0000009538,downstream,acidification,9.311565666988226e-15
PHIA,Koninklijke Philips Nv,NL0000009538,upstream,acidification,5.45961239021561e-14
PHIA,Koninklijke Philips Nv,NL0000009538,direct,climate_change,2.210260436955261e-14
PHIA,Koninklijke Philips Nv,NL0000009538,downstream,climate_change,3.985573913442871e-13
PHIA,Koninklijke Philips Nv,NL0000009538,upstream,climate_change,4.208655558593277e-13
PHIA,Koninklijke Philips Nv,NL0000009538,direct,eutrophication,0.0
PHIA,Koninklijke Philips Nv,NL0000009538,downstream,eutrophication,1.291378874610816e-14
PHIA,Koninklijke Philips Nv,NL0000009538,upstream,eutrophication,1.292780264731697e-13
PHIA,Koninklijke Philips Nv,NL0000009538,direct,land_use,0.0
PHIA,Koninklijke Philips Nv,NL0000009538,downstream,land_use,1.466067678042287e-13
PHIA,Koninklijke Philips Nv,NL0000009538,upstream,land_use,3.050511437035004e-13
PHIA,Koninklijke Philips Nv,NL0000009538,direct,water_stress,4.937537271615302e-14
PHIA,Koninklijke Philips Nv,NL0000009538,downstream,water_stress,1.232623952393411e-14
PHIA,Koninklijke Philips Nv,NL0000009538,upstream,water_stress,2.66001676475672e-13
OR,L'oreal,FR0000120321,direct,acidification,2.81214834741156e-15
OR,L'oreal,FR0000120321,downstream,acidification,0.0
OR,L'oreal,FR0000120321,upstream,acidification,9.039639759923906e-14
OR,L'oreal,FR0000120321,direct,climate_change,7.217471757317377e-14
OR,L'oreal,FR0000120321,downstream,climate_change,0.0
OR,L'oreal,FR0000120321,upstream,climate_change,7.230009937626122e-13
OR,L'oreal,FR0000120321,direct,eutrophication,0.0
OR,L'oreal,FR0000120321,downstream,eutrophication,0.0
OR,L'oreal,FR0000120321,upstream,eutrophication,3.766773037452814e-13
OR,L'oreal,FR0000120321,direct,land_use,0.0
OR,L'oreal,FR0000120321,downstream,land_use,0.0
OR,L'oreal,FR0000120321,upstream,land_use,7.559326842167222e-13
OR,L'oreal,FR0000120321,direct,water_stress,6.295104538075882e-14
OR,L'oreal,FR0000120321,downstream,water_stress,0.0
OR,L'oreal,FR0000120321,upstream,water_stress,4.271889268901356e-13
LEG,Leg Immobilien Se,DE000LEG1110,direct,acidification,7.379802930202393e-20
LEG,Leg Immobilien Se,DE000LEG1110,downstream,acidification,0.0
LEG,Leg Immobilien Se,DE000LEG1110,upstream,acidification,2.734884915362972e-15
LEG,Leg Immobilien Se,DE000LEG1110,direct,climate_change,7.043970581091523e-17
LEG,Leg Immobilien Se,DE000LEG1110,downstream,climate_change,1.806621104639737e-15
LEG,Leg Immobilien Se,DE000LEG1110,upstream,climate_change,5.834364267754061e-14
LEG,Leg Immobilien Se,DE000LEG1110,direct,eutrophication,0.0
LEG,Leg Immobilien Se,DE000LEG1110,downstream,eutrophication,0.0
LEG,Leg Immobilien Se,DE000LEG1110,upstream,eutrophication,1.89041080111166e-14
LEG,Leg Immobilien Se,DE000LEG1110,direct,land_use,0.0
LEG,Leg Immobilien Se,DE000LEG1110,downstream,land_use,0.0
LEG,Leg Immobilien Se,DE000LEG1110,upstream,land_use,2.864234468578707e-14
LEG,Leg Immobilien Se,DE000LEG1110,direct,water_stress,3.850110125300059e-19
LEG,Leg Immobilien Se,DE000LEG1110,downstream,water_stress,0.0
LEG,Leg Immobilien Se,DE000LEG1110,upstream,water_stress,1.001675670424699e-14
LR,Legrand Sa,FR0010307819,direct,acidification,1.12395511246968e-15
LR,Legrand Sa,FR0010307819,downstream,acidification,0.0
LR,Legrand Sa,FR0010307819,upstream,acidification,7.775836352128917e-14
LR,Legrand Sa,FR0010307819,direct,climate_change,2.283825549641158e-13
LR,Legrand Sa,FR0010307819,downstream,climate_change,7.508755693680729e-13
LR,Legrand Sa,FR0010307819,upstream,climate_change,7.2727726059525e-13
LR,Legrand Sa,FR0010307819,direct,eutrophication,0.0
LR,Legrand Sa,FR0010307819,downstream,eutrophication,0.0
LR,Legrand Sa,FR0010307819,upstream,eutrophication,1.545982480434333e-13
LR,Legrand Sa,FR0010307819,direct,land_use,0.0
LR,Legrand Sa,FR0010307819,downstream,land_use,0.0
LR,Legrand Sa,FR0010307819,upstream,land_use,2.962679233837076e-13
LR,Legrand Sa,FR0010307819,direct,water_stress,1.170043650161855e-13
LR,Legrand Sa,FR0010307819,downstream,water_stress,0.0
LR,Legrand Sa,FR0010307819,upstream,water_stress,3.735734692634201e-13
LLOY,Lloyds Banking Group Plc,GB0008706128,direct,acidification,1.665118814810518e-21
LLOY,Lloyds Banking Group Plc,GB0008706128,downstream,acidification,5.309531049549587e-13
LLOY,Lloyds Banking Group Plc,GB0008706128,upstream,acidification,1.166560228349428e-14
LLOY,Lloyds Banking Group Plc,GB0008706128,direct,climate_change,7.771523773071236e-17
LLOY,Lloyds Banking Group Plc,GB0008706128,downstream,climate_change,3.715800238701258e-12
LLOY,Lloyds Banking Group Plc,GB0008706128,upstream,climate_change,8.111639313034568e-14
